id,id1,id2,name1,name2,atr
90,75,65,Krejčí Karel,Masarykova sociologická společnost,1800-1948
91,78,39,Lamser Václav,Karlova univerzita v Praze,1800-1948
92,79,41,Librová Hana,Masarykova univerzita v Brně,1800-1948
93,82,65,Macek Josef,Masarykova sociologická společnost,1800-1948
94,83,41,Macků Jan,Masarykova univerzita v Brně,1800-1948
95,84,56,Machonin Pavel,Vysoká škola politická a sociální v Praze,1800-1948
96,85,19,Machotka Otakar,Státní úřad statistický,1800-1948
97,85,39,Machotka Otakar,Karlova univerzita v Praze,1800-1948
98,85,40,Machotka Otakar,Komenského univerzita v Bratislavě,1800-1948
99,85,56,Machotka Otakar,Vysoká škola politická a sociální v Praze,1800-1948
100,85,65,Machotka Otakar,Masarykova sociologická společnost,1800-1948
101,85,68,Machotka Otakar,Společnost pro sociální bádání,1800-1948
102,85,70,Machotka Otakar,Knihovna Sociálních problémů,1800-1948
103,85,71,Machotka Otakar,Sociologická knihovna MSS,1800-1948
104,86,19,Maiwald Karel,Státní úřad statistický,1800-1948
105,86,45,Maiwald Karel,Palackého univerzita v Olomouci,1800-1948
106,89,41,Mareš Petr,Masarykova univerzita v Brně,1800-1948
107,91,39,Masaryk Tomáš Garrigue,Karlova univerzita v Praze,1800-1948
108,91,65,Masaryk Tomáš Garrigue,Masarykova sociologická společnost,1800-1948
109,92,20,Masaryková Alice,Sociální ústav ČSR,1800-1948
110,92,65,Masaryková Alice,Masarykova sociologická společnost,1800-1948
111,94,28,Mertl Jan,Vojenský sociologický kruh,1800-1948
112,94,36,Mertl Jan,České vysoké učení technické v Praze,1800-1948
113,94,65,Mertl Jan,Masarykova sociologická společnost,1800-1948
114,94,68,Mertl Jan,Společnost pro sociální bádání,1800-1948
115,94,70,Mertl Jan,Knihovna Sociálních problémů,1800-1948
116,94,71,Mertl Jan,Sociologická knihovna MSS,1800-1948
117,96,65,Modráček František,Masarykova sociologická společnost,1800-1948
118,97,41,Možný Ivo,Masarykova univerzita v Brně,1800-1948
119,98,36,Musil Jiří,České vysoké učení technické v Praze,1800-1948
120,101,33,Neuschl Robert,Biskupské semináře,1800-1948
121,102,41,Nový Lubomír,Masarykova univerzita v Brně,1800-1948
122,103,40,Obrdlík Antonín,Komenského univerzita v Bratislavě,1800-1948
123,103,41,Obrdlík Antonín,Masarykova univerzita v Brně,1800-1948
124,103,65,Obrdlík Antonín,Masarykova sociologická společnost,1800-1948
125,103,71,Obrdlík Antonín,Sociologická knihovna MSS,1800-1948
126,104,41,Obrdlíková Juliana,Masarykova univerzita v Brně,1800-1948
