ID,ID1,ID2,NAME1,NAME2,ATR
50,2,4,1901-1930,Auerhan Jan,14++Naše doba
50,2,14,1901-1930,Naše doba,4++Auerhan Jan
51,2,4,1901-1930,Auerhan Jan,37++Statistický obzor
51,2,37,1901-1930,Statistický obzor,4++Auerhan Jan
52,2,5,1901-1930,Beneš Edvard,5++Česká mysl
52,2,5,1901-1930,Česká mysl,5++Beneš Edvard
53,2,5,1901-1930,Beneš Edvard,14++Naše doba
53,2,14,1901-1930,Naše doba,5++Beneš Edvard
54,2,6,1901-1930,Bláha Inocenc Arnošt,5++Česká mysl
54,2,5,1901-1930,Česká mysl,6++Bláha Inocenc Arnošt
55,2,6,1901-1930,Bláha Inocenc Arnošt,14++Naše doba
55,2,14,1901-1930,Naše doba,6++Bláha Inocenc Arnošt
56,2,6,1901-1930,Bláha Inocenc Arnošt,27++Sociální revue
56,2,27,1901-1930,Sociální revue,6++Bláha Inocenc Arnošt
57,2,6,1901-1930,Bláha Inocenc Arnošt,32++Sociologická revue
57,2,32,1901-1930,Sociologická revue,6++Bláha Inocenc Arnošt
58,2,6,1901-1930,Bláha Inocenc Arnošt,45++Parlament (časopis)
58,2,45,1901-1930,Parlament (časopis),6++Bláha Inocenc Arnošt
59,2,8,1901-1930,Boháč Antonín,14++Naše doba
59,2,14,1901-1930,Naše doba,8++Boháč Antonín
60,2,8,1901-1930,Boháč Antonín,37++Statistický obzor
60,2,37,1901-1930,Statistický obzor,8++Boháč Antonín
61,2,11,1901-1930,Butter Oskar,32++Sociologická revue
61,2,32,1901-1930,Sociologická revue,11++Butter Oskar
62,2,15,1901-1930,Čep Tomáš,32++Sociologická revue
62,2,32,1901-1930,Sociologická revue,15++Čep Tomáš
63,2,21,1901-1930,Fajfr František,5++Česká mysl
63,2,5,1901-1930,Česká mysl,21++Fajfr František
64,2,21,1901-1930,Fajfr František,32++Sociologická revue
64,2,32,1901-1930,Sociologická revue,21++Fajfr František
