id,id1,id2,name1,name2,atr
100,123,39,Řehák Jan,Karlova univerzita v Praze,1990-2030
101,123,64,Řehák Jan,Československá sociologická společnost při ČSAV,1990-2030
102,125,9,Sedláček Oto,Dům techniky ČSVTS Pardubice,1990-2030
103,125,29,Sedláček Oto,Výzkumný ústav práce a sociálních věcí,1990-2030
104,125,39,Sedláček Oto,Karlova univerzita v Praze,1990-2030
105,125,64,Sedláček Oto,Československá sociologická společnost při ČSAV,1990-2030
106,126,27,Sekot Aleš,Ústav vědeckého ateismu ČSAV,1990-2030
107,128,41,Sirovátka Tomáš,Masarykova univerzita v Brně,1990-2030
108,130,9,Slejška Dragoslav,Dům techniky ČSVTS Pardubice,1990-2030
109,130,31,Slejška Dragoslav,Výzkumný ústav strojírenské technologie a ekonomiky,1990-2030
110,130,64,Slejška Dragoslav,Československá sociologická společnost při ČSAV,1990-2030
111,132,41,Solař Josef,Masarykova univerzita v Brně,1990-2030
112,132,64,Solař Josef,Československá sociologická společnost při ČSAV,1990-2030
113,135,62,Srb Vladimír,Česká demografická společnost,1990-2030
114,137,64,Strmiska Zdeněk,Československá sociologická společnost při ČSAV,1990-2030
115,138,41,Střítecký Jaroslav,Masarykova univerzita v Brně,1990-2030
116,139,46,Suda Zdeněk,Slezská univerzita v Opavě,1990-2030
117,139,64,Suda Zdeněk,Československá sociologická společnost při ČSAV,1990-2030
118,143,39,Šiklová Jiřina,Karlova univerzita v Praze,1990-2030
119,156,39,Tomeš Igor,Karlova univerzita v Praze,1990-2030
120,156,62,Tomeš Igor,Česká demografická společnost,1990-2030
121,156,66,Tomeš Igor,Socioklub,1990-2030
122,161,39,Urbánek Eduard,Karlova univerzita v Praze,1990-2030
123,161,64,Urbánek Eduard,Československá sociologická společnost při ČSAV,1990-2030
124,162,64,Vacek Lubomír,Československá sociologická společnost při ČSAV,1990-2030
125,164,39,Vaněk Antonín,Karlova univerzita v Praze,1990-2030
126,166,15,Večerník Jiří,Sociologický ústav AV ČR,1990-2030
127,166,22,Večerník Jiří,Ústav pro filosofii a sociologii ČSAV,1990-2030
128,175,15,Zich František,Sociologický ústav AV ČR,1990-2030
129,175,50,Zich František,Univerzita J. E. Purkyně v Ústí nad Labem,1990-2030
130,175,55,Zich František,Vysoká škola finanční a správní v Praze,1990-2030
131,175,57,Zich František,Vysoká škola politická ÚV KSČ v Praze,1990-2030
132,175,64,Zich František,Československá sociologická společnost při ČSAV,1990-2030
133,114,3,Rabušic Ladislav,"Rada pro výzkum, vývoj a inovace",1990-2030
134,102,4,Nový Lubomír,Vědecké kolegium filosofie a sociologie ČSAV,1990-2030
135,161,4,Urbánek Eduard,Vědecké kolegium filosofie a sociologie ČSAV,1990-2030
136,10,22,Brokl Lubomír,Ústav pro filosofii a sociologii ČSAV,1990-2030
137,25,22,Foret Miroslav,Ústav pro filosofii a sociologii ČSAV,1990-2030
138,40,22,Havelka Miloš,Ústav pro filosofii a sociologii ČSAV,1990-2030
139,62,22,Keller Jan,Ústav pro filosofii a sociologii ČSAV,1990-2030
140,123,22,Řehák Jan,Ústav pro filosofii a sociologii ČSAV,1990-2030
141,25,25,Foret Miroslav,Ústav pro výzkum veřejného mínění FSÚ,1990-2030
142,28,25,Frič Pavol,Ústav pro výzkum veřejného mínění FSÚ,1990-2030
143,162,25,Vacek Lubomír,Ústav pro výzkum veřejného mínění FSÚ,1990-2030
144,25,27,Foret Miroslav,Ústav vědeckého ateismu ČSAV,1990-2030
145,128,29,Sirovátka Tomáš,Výzkumný ústav práce a sociálních věcí,1990-2030
146,7,32,Blažek Bohuslav,Výzkumný ústav výstavby a architektury,1990-2030
147,76,62,Kučera Milan,Česká demografická společnost,1990-2030
148,114,62,Rabušic Ladislav,Česká demografická společnost,1990-2030
149,49,63,Jeřábek Hynek,Česká sociologická společnost,1990-2030
150,98,63,Musil Jiří,Česká sociologická společnost,1990-2030
151,106,63,Pavlík Zdeněk,Česká sociologická společnost,1990-2030
152,108,63,Petrusek Miloslav,Česká sociologická společnost,1990-2030
153,114,63,Rabušic Ladislav,Česká sociologická společnost,1990-2030
154,124,63,Sedláček Jan,Česká sociologická společnost,1990-2030
155,139,63,Suda Zdeněk,Česká sociologická společnost,1990-2030
156,124,64,Sedláček Jan,Československá sociologická společnost při ČSAV,1990-2030
157,164,64,Vaněk Antonín,Československá sociologická společnost při ČSAV,1990-2030
