id,id1,id2,name1,name2
77,24,83,Fischer Josef Ludvík,Macků Jan
78,24,88,Fischer Josef Ludvík,Malý Rudolf Ina
79,24,91,Fischer Josef Ludvík,Masaryk Tomáš Garrigue
80,24,108,Fischer Josef Ludvík,Petrusek Miloslav
81,24,145,Fischer Josef Ludvík,Škrach Vasil Kaprálek
82,24,157,Fischer Josef Ludvík,Trapl Miloslav
83,24,163,Fischer Josef Ludvík,Václavek Bedřich
84,24,176,Fischer Josef Ludvík,Zwicker Bruno
85,25,48,Foret Miroslav,Illner Michal
86,27,33,Foustka Břetislav,Galla Karel
87,27,42,Foustka Břetislav,Hník František Maria
88,27,72,Foustka Břetislav,Král Josef
89,27,85,Foustka Břetislav,Machotka Otakar
90,27,94,Foustka Břetislav,Mertl Jan
91,27,160,Foustka Břetislav,Ullrich Zdeněk
92,30,93,Gabal Ivan,Matějů Petr
93,32,28,Gál Fedor,Frič Pavol
94,33,72,Galla Karel,Král Josef
95,33,90,Galla Karel,Marušiak Martin
96,33,117,Galla Karel,Reich Edvard
97,33,144,Galla Karel,Šíma Jaroslav
98,33,152,Galla Karel,Tauber Jan Bohumil
99,33,164,Galla Karel,Vaněk Antonín
100,35,98,Gellner Ernest (Arnošt),Musil Jiří
101,38,69,Hampl Martin,Korčák Jaromír
102,38,106,Hampl Martin,Pavlík Zdeněk
103,40,115,Havelka Miloš,Rádl Emanuel
104,41,85,Hirner Alexander,Machotka Otakar
105,44,96,Hudec Josef,Modráček František
106,45,65,Huláková Marie,Klofáč Jaroslav
107,46,15,Chalupný Emanuel,Čep Tomáš
108,46,20,Chalupný Emanuel,Dušek Jan
109,46,33,Chalupný Emanuel,Galla Karel
110,46,54,Chalupný Emanuel,Kadlec Vladimír
111,46,72,Chalupný Emanuel,Král Josef
112,46,73,Chalupný Emanuel,Krejčí František
113,46,75,Chalupný Emanuel,Krejčí Karel
114,46,85,Chalupný Emanuel,Machotka Otakar
115,46,91,Chalupný Emanuel,Masaryk Tomáš Garrigue
116,46,96,Chalupný Emanuel,Modráček František
117,46,107,Chalupný Emanuel,Peroutka Ferdinand
118,46,112,Chalupný Emanuel,Potužil František
119,46,142,Chalupný Emanuel,Šapoval Mykyta
120,46,144,Chalupný Emanuel,Šíma Jaroslav
121,46,146,Chalupný Emanuel,Šmejkal Karel
122,46,154,Chalupný Emanuel,Teltšík Rudolf
123,46,158,Chalupný Emanuel,Tyrš Miroslav
124,46,160,Chalupný Emanuel,Ullrich Zdeněk
125,46,176,Chalupný Emanuel,Zwicker Bruno
126,47,65,Charvát František,Klofáč Jaroslav
127,47,81,Charvát František,Linhart Jiří
128,47,166,Charvát František,Večerník Jiří
129,48,123,Illner Michal,Řehák Jan
130,52,48,Jungmann Bohumil,Illner Michal
131,52,84,Jungmann Bohumil,Machonin Pavel
132,54,94,Kadlec Vladimír,Mertl Jan
133,55,140,Kadlecová Erika,Sviták Ivan
134,57,46,Kaláb Miloš,Chalupný Emanuel
135,57,55,Kaláb Miloš,Kadlecová Erika
136,57,65,Kaláb Miloš,Klofáč Jaroslav
137,57,78,Kaláb Miloš,Lamser Václav
138,57,84,Kaláb Miloš,Machonin Pavel
139,57,137,Kaláb Miloš,Strmiska Zdeněk
140,58,153,Kalandra Záviš,Teige Karel
141,60,84,Kapr Jaroslav,Machonin Pavel
142,64,157,Klácel František Matouš,Trapl Miloslav
143,65,17,Klofáč Jaroslav,Disman Miroslav
144,65,84,Klofáč Jaroslav,Machonin Pavel
145,65,155,Klofáč Jaroslav,Tlustý Vojtěch
146,69,135,Korčák Jaromír,Srb Vladimír
147,70,46,Kozák Jan Blahoslav,Chalupný Emanuel
148,72,13,Král Josef,Čapek Karel
149,72,16,Král Josef,Dědek František
150,72,19,Král Josef,Durdík Josef
151,72,34,Král Josef,Geist Bohumil
152,72,54,Král Josef,Kadlec Vladimír
153,72,66,Král Josef,Kohn Jindřich
154,72,80,Král Josef,Lindner Gustav Adolf
155,72,88,Král Josef,Malý Rudolf Ina
156,72,94,Král Josef,Mertl Jan
157,72,96,Král Josef,Modráček František
158,72,120,Král Josef,Rouček Joseph Slabey
159,72,134,Král Josef,Sorokin Pitirim Alexandrovič
160,72,139,Král Josef,Suda Zdeněk
161,72,142,Král Josef,Šapoval Mykyta
162,72,144,Král Josef,Šíma Jaroslav
163,72,145,Král Josef,Škrach Vasil Kaprálek
164,72,158,Král Josef,Tyrš Miroslav
165,72,160,Král Josef,Ullrich Zdeněk
166,72,165,Král Josef,Vašek Bedřich
167,72,167,Král Josef,Verunáč Václav
168,72,168,Král Josef,Voráček Josef
169,73,5,Krejčí František,Beneš Edvard
170,73,6,Krejčí František,Bláha Inocenc Arnošt
171,73,13,Krejčí František,Čapek Karel
172,73,19,Krejčí František,Durdík Josef
173,73,58,Krejčí František,Kalandra Záviš
174,73,72,Krejčí František,Král Josef
175,73,91,Krejčí František,Masaryk Tomáš Garrigue
176,73,145,Krejčí František,Škrach Vasil Kaprálek
177,74,3,Krejčí Jaroslav,Árnason Johann Pál
178,76,135,Kučera Milan,Srb Vladimír
179,77,88,Kunte Ladislav,Malý Rudolf Ina
180,78,123,Lamser Václav,Řehák Jan
181,78,149,Lamser Václav,Šrubař Ilja
182,79,106,Librová Hana,Pavlík Zdeněk
183,80,19,Lindner Gustav Adolf,Durdík Josef
184,80,33,Lindner Gustav Adolf,Galla Karel
185,80,87,Lindner Gustav Adolf,Makovička Emanuel
186,81,84,Linhart Jiří,Machonin Pavel
187,81,166,Linhart Jiří,Večerník Jiří
188,82,94,Macek Josef,Mertl Jan
189,84,3,Machonin Pavel,Árnason Johann Pál
190,84,10,Machonin Pavel,Brokl Lubomír
191,84,17,Machonin Pavel,Disman Miroslav
192,84,24,Machonin Pavel,Fischer Josef Ludvík
193,84,59,Machonin Pavel,Kalinová Lenka
194,84,72,Machonin Pavel,Král Josef
195,84,108,Machonin Pavel,Petrusek Miloslav
196,84,119,Machonin Pavel,Richta Radovan
197,84,137,Machonin Pavel,Strmiska Zdeněk
198,84,139,Machonin Pavel,Suda Zdeněk
199,84,166,Machonin Pavel,Večerník Jiří
200,85,72,Machotka Otakar,Král Josef
201,85,94,Machotka Otakar,Mertl Jan
202,85,100,Machotka Otakar,Nejedlý Zdeněk
203,85,103,Machotka Otakar,Obrdlík Antonín
204,85,144,Machotka Otakar,Šíma Jaroslav
205,85,145,Machotka Otakar,Škrach Vasil Kaprálek
206,85,146,Machotka Otakar,Šmejkal Karel
207,85,160,Machotka Otakar,Ullrich Zdeněk
208,89,97,Mareš Petr,Možný Ivo
209,89,128,Mareš Petr,Sirovátka Tomáš
210,90,143,Marušiak Martin,Šiklová Jiřina
211,90,161,Marušiak Martin,Urbánek Eduard
212,91,6,Masaryk Tomáš Garrigue,Bláha Inocenc Arnošt
213,91,11,Masaryk Tomáš Garrigue,Butter Oskar
214,91,13,Masaryk Tomáš Garrigue,Čapek Karel
215,91,21,Masaryk Tomáš Garrigue,Fajfr František
216,91,27,Masaryk Tomáš Garrigue,Foustka Břetislav
217,91,29,Masaryk Tomáš Garrigue,Fuchs Alfred
218,91,33,Masaryk Tomáš Garrigue,Galla Karel
219,91,35,Masaryk Tomáš Garrigue,Gellner Ernest (Arnošt)
220,91,42,Masaryk Tomáš Garrigue,Hník František Maria
221,91,56,Masaryk Tomáš Garrigue,Kaizl Josef
222,91,58,Masaryk Tomáš Garrigue,Kalandra Záviš
223,91,66,Masaryk Tomáš Garrigue,Kohn Jindřich
224,91,70,Masaryk Tomáš Garrigue,Kozák Jan Blahoslav
225,91,72,Masaryk Tomáš Garrigue,Král Josef
226,91,77,Masaryk Tomáš Garrigue,Kunte Ladislav
227,91,80,Masaryk Tomáš Garrigue,Lindner Gustav Adolf
228,91,88,Masaryk Tomáš Garrigue,Malý Rudolf Ina
229,91,92,Masaryk Tomáš Garrigue,Masaryková Alice
230,91,94,Masaryk Tomáš Garrigue,Mertl Jan
231,91,97,Masaryk Tomáš Garrigue,Možný Ivo
232,91,98,Masaryk Tomáš Garrigue,Musil Jiří
233,91,99,Masaryk Tomáš Garrigue,Nehněvajsa Jiří
234,91,100,Masaryk Tomáš Garrigue,Nejedlý Zdeněk
235,91,102,Masaryk Tomáš Garrigue,Nový Lubomír
236,91,107,Masaryk Tomáš Garrigue,Peroutka Ferdinand
237,91,108,Masaryk Tomáš Garrigue,Petrusek Miloslav
238,91,113,Masaryk Tomáš Garrigue,Procházka Matěj
239,91,115,Masaryk Tomáš Garrigue,Rádl Emanuel
240,91,119,Masaryk Tomáš Garrigue,Richta Radovan
241,91,127,Masaryk Tomáš Garrigue,Schoenbaum Emil
242,91,130,Masaryk Tomáš Garrigue,Slejška Dragoslav
243,91,131,Masaryk Tomáš Garrigue,Smetana Augustin
244,91,134,Masaryk Tomáš Garrigue,Sorokin Pitirim Alexandrovič
245,91,139,Masaryk Tomáš Garrigue,Suda Zdeněk
246,91,142,Masaryk Tomáš Garrigue,Šapoval Mykyta
247,91,144,Masaryk Tomáš Garrigue,Šíma Jaroslav
248,91,145,Masaryk Tomáš Garrigue,Škrach Vasil Kaprálek
249,91,151,Masaryk Tomáš Garrigue,Štern Evžen
250,91,157,Masaryk Tomáš Garrigue,Trapl Miloslav
251,91,158,Masaryk Tomáš Garrigue,Tyrš Miroslav
252,91,160,Masaryk Tomáš Garrigue,Ullrich Zdeněk
253,91,164,Masaryk Tomáš Garrigue,Vaněk Antonín
254,91,170,Masaryk Tomáš Garrigue,Weber Alfred
255,91,177,Masaryk Tomáš Garrigue,Žalud Augustin
256,92,13,Masaryková Alice,Čapek Karel
257,92,98,Masaryková Alice,Musil Jiří
258,92,134,Masaryková Alice,Sorokin Pitirim Alexandrovič
259,93,166,Matějů Petr,Večerník Jiří
260,94,33,Mertl Jan,Galla Karel
