id,id1,id2,name1,name2
306,97,102,Analýza obsahová (MSgS),Dokumenty osobní (MSgS)
307,97,124,Analýza obsahová (MSgS),Propaganda (MSgS)
308,98,14,Odcizení (MSgS),Byrokracie (MSgS)
309,98,43,Odcizení (MSgS),Funkcionalismus (MSgS)
310,98,53,Odcizení (MSgS),Společnost industriální (MSgS)
311,98,61,Odcizení (MSgS),Kapitalismus (MSgS)
312,98,64,Odcizení (MSgS),Komunismus (MSgS)
313,98,119,Odcizení (MSgS),Práce (MSgS)
314,98,126,Odcizení (MSgS),Průmysl (MSgS)
315,98,183,Odcizení (MSgS),Technika (MSgS)
316,98,197,Odcizení (MSgS),Čas volný (MSgS)
317,99,12,Operacionalismus (MSgS),Behaviorismus (MSgS)
318,99,100,Operacionalismus (MSgS),Definice operativní v sociologii (MSgS)
319,101,28,Organizace (MSgS),Ekologie (MSgS)
320,101,41,Organizace (MSgS),Vztahy skupinové formální a neformální (MSgS)
321,101,52,Organizace (MSgS),Imperialismus (MSgS)
322,101,56,Organizace (MSgS),Instituce (MSgS)
323,101,110,Organizace (MSgS),Politika (MSgS)
324,101,121,Organizace (MSgS),Právo (MSgS)
325,101,127,Organizace (MSgS),Podnik průmyslový (MSgS)
326,101,191,Organizace (MSgS),Vedení a řízení (MSgS)
327,101,200,Organizace (MSgS),Základna a nadstavba (MSgS)
328,102,47,Dokumenty osobní (MSgS),Metoda historická (MSgS)
329,103,3,Osobnost (MSgS),Alkoholismus (MSgS)
330,103,17,Osobnost (MSgS),"Činnost, společenská činnost (MSgS)"
331,103,56,Osobnost (MSgS),Instituce (MSgS)
332,103,90,Osobnost (MSgS),Morálka (MSgS)
333,103,148,Osobnost (MSgS),Psychologie sociální (MSgS)
334,105,31,Řád otrokářský (MSgS),Skupiny etnické (MSgS)
335,106,82,Panel (MSgS),"Metody, procedury a techniky (MSgS)"
336,107,27,Pilotáž (MSgS),Šetření dotazníkové (MSgS)
337,107,82,Pilotáž (MSgS),"Metody, procedury a techniky (MSgS)"
338,107,151,Pilotáž (MSgS),Akce výzkumná sociologická (MSgS)
339,107,174,Pilotáž (MSgS),Strategie sociologického výzkumu (MSgS)
340,108,47,Platnost (MSgS),Metoda historická (MSgS)
341,108,168,Platnost (MSgS),Spolehlivost (MSgS)
342,109,101,Strany politické (MSgS),Organizace (MSgS)
343,109,191,Strany politické (MSgS),Vedení a řízení (MSgS)
344,110,14,Politika (MSgS),Byrokracie (MSgS)
345,110,30,Politika (MSgS),Ekonomika (MSgS)
346,110,111,Politika (MSgS),Politologie (MSgS)
347,110,149,Politika (MSgS),Revoluce sociální (MSgS)
348,112,82,Popis a interpretace (MSgS),"Metody, procedury a techniky (MSgS)"
349,113,28,Populace (MSgS),Ekologie (MSgS)
350,113,95,Populace (MSgS),Sociologie novopozitivistická (MSgS)
351,113,116,Populace (MSgS),Povolání (MSgS)
352,113,192,Populace (MSgS),Venkov (MSgS)
353,114,17,Postoje (MSgS),"Činnost, společenská činnost (MSgS)"
354,114,26,Postoje (MSgS),Distance (MSgS)
355,114,27,Postoje (MSgS),Šetření dotazníkové (MSgS)
356,114,28,Postoje (MSgS),Ekologie (MSgS)
357,114,90,Postoje (MSgS),Morálka (MSgS)
358,114,148,Postoje (MSgS),Psychologie sociální (MSgS)
359,114,193,Postoje (MSgS),Mínění veřejné (MSgS)
360,115,17,Potřeby a zájmy (MSgS),"Činnost, společenská činnost (MSgS)"
361,115,91,Potřeby a zájmy (MSgS),Motivace (MSgS)
362,115,197,Potřeby a zájmy (MSgS),Čas volný (MSgS)
363,116,23,Povolání (MSgS),Třída dělnická (MSgS)
364,116,119,Povolání (MSgS),Práce (MSgS)
365,116,120,Povolání (MSgS),Skupina pracovní (MSgS)
366,116,126,Povolání (MSgS),Průmysl (MSgS)
367,117,159,Pozitivismus (MSgS),Sociologie německá (MSgS)
368,118,34,Pozorování (MSgS),Experiment (MSgS)
369,118,82,Pozorování (MSgS),"Metody, procedury a techniky (MSgS)"
370,119,30,Práce (MSgS),Ekonomika (MSgS)
371,119,41,Práce (MSgS),Vztahy skupinové formální a neformální (MSgS)
372,119,127,Práce (MSgS),Podnik průmyslový (MSgS)
373,119,197,Práce (MSgS),Čas volný (MSgS)
374,120,22,Skupina pracovní (MSgS),Dělba práce (MSgS)
375,120,24,Skupina pracovní (MSgS),Diferenciace a integrace (MSgS)
376,120,119,Skupina pracovní (MSgS),Práce (MSgS)
377,120,126,Skupina pracovní (MSgS),Průmysl (MSgS)
378,120,135,Skupina pracovní (MSgS),Skupina referenční (MSgS)
379,121,30,Právo (MSgS),Ekonomika (MSgS)
380,121,41,Právo (MSgS),Vztahy skupinové formální a neformální (MSgS)
381,121,78,Právo (MSgS),Manželství (MSgS)
382,121,193,Právo (MSgS),Mínění veřejné (MSgS)
383,121,200,Právo (MSgS),Základna a nadstavba (MSgS)
384,122,101,Praxeologie (MSgS),Organizace (MSgS)
385,123,13,Prestiž (MSgS),Buržoazie (MSgS)
386,123,26,Prestiž (MSgS),Distance (MSgS)
387,123,28,Prestiž (MSgS),Ekologie (MSgS)
388,123,49,Prestiž (MSgS),Hodnoty (MSgS)
389,123,110,Prestiž (MSgS),Politika (MSgS)
390,123,116,Prestiž (MSgS),Povolání (MSgS)
391,123,172,Prestiž (MSgS),Status a role (MSgS)
392,123,175,Prestiž (MSgS),Stratifikace sociální (MSgS)
393,124,133,Propaganda (MSgS),Public relations (MSgS)
394,125,17,Prostituce (MSgS),"Činnost, společenská činnost (MSgS)"
