ID,ID1,ID2,NAME1,NAME2
78,29,77,Výzkumný ústav práce a sociálních věcí,Fórum sociální politiky
79,29,121,Výzkumný ústav práce a sociálních věcí,Kategorie:Státní a veřejné výzkumné instituce
80,31,121,Výzkumný ústav strojírenské technologie a ekonomiky,Kategorie:Státní a veřejné výzkumné instituce
81,32,121,Výzkumný ústav výstavby a architektury,Kategorie:Státní a veřejné výzkumné instituce
82,33,37,Biskupské semináře,Husova československá evangelická teologická fakulta v Praze
83,33,39,Biskupské semináře,Karlova univerzita v Praze
84,33,45,Biskupské semináře,Palackého univerzita v Olomouci
85,33,122,Biskupské semináře,"Kategorie:Vysoké, případně vyšší školy"
86,35,105,Česká zemědělská univerzita v Praze,Sociologie a historie zemědělství
87,36,122,České vysoké učení technické v Praze,"Kategorie:Vysoké, případně vyšší školy"
88,39,122,Karlova univerzita v Praze,"Kategorie:Vysoké, případně vyšší školy"
89,40,122,Komenského univerzita v Bratislavě,"Kategorie:Vysoké, případně vyšší školy"
90,41,122,Masarykova univerzita v Brně,"Kategorie:Vysoké, případně vyšší školy"
91,43,122,Německá univerzita v Praze,"Kategorie:Vysoké, případně vyšší školy"
92,45,122,Palackého univerzita v Olomouci,"Kategorie:Vysoké, případně vyšší školy"
93,47,122,Svobodná škola politických nauk v Praze,"Kategorie:Vysoké, případně vyšší školy"
94,48,122,Ukrajinská svobodná univerzita v Praze,"Kategorie:Vysoké, případně vyšší školy"
95,56,122,Vysoká škola politická a sociální v Praze,"Kategorie:Vysoké, případně vyšší školy"
96,61,123,Česká asociace pro sociální antropologii,Kategorie:Vědecké společnosti a spolky
97,62,64,Česká demografická společnost,Československá sociologická společnost při ČSAV
98,62,68,Česká demografická společnost,Společnost pro sociální bádání
99,62,123,Česká demografická společnost,Kategorie:Vědecké společnosti a spolky
100,63,17,Česká sociologická společnost,Sociologický ústav ČSS
101,63,61,Česká sociologická společnost,Česká asociace pro sociální antropologii
102,63,64,Česká sociologická společnost,Československá sociologická společnost při ČSAV
103,63,102,Česká sociologická společnost,Sociologické aktuality
104,63,123,Česká sociologická společnost,Kategorie:Vědecké společnosti a spolky
105,64,61,Československá sociologická společnost při ČSAV,Česká asociace pro sociální antropologii
106,64,65,Československá sociologická společnost při ČSAV,Masarykova sociologická společnost
107,64,68,Československá sociologická společnost při ČSAV,Společnost pro sociální bádání
108,64,115,Československá sociologická společnost při ČSAV,Sociologické nakladatelství (SLON)
109,64,123,Československá sociologická společnost při ČSAV,Kategorie:Vědecké společnosti a spolky
110,65,41,Masarykova sociologická společnost,Masarykova univerzita v Brně
111,65,68,Masarykova sociologická společnost,Společnost pro sociální bádání
112,65,96,Masarykova sociologická společnost,Sociální revue
113,65,101,Masarykova sociologická společnost,Sociologická revue
114,65,112,Masarykova sociologická společnost,Knihovna Sociálních problémů
115,65,113,Masarykova sociologická společnost,Sociologická knihovna MSS
116,65,121,Masarykova sociologická společnost,Kategorie:Státní a veřejné výzkumné instituce
117,65,123,Masarykova sociologická společnost,Kategorie:Vědecké společnosti a spolky
118,67,81,Sociologický kruh posluchačů vysokých škol pražských,Kruh
119,67,123,Sociologický kruh posluchačů vysokých škol pražských,Kategorie:Vědecké společnosti a spolky
120,68,20,Společnost pro sociální bádání,Sociální ústav ČSR
121,68,61,Společnost pro sociální bádání,Česká asociace pro sociální antropologii
122,68,112,Společnost pro sociální bádání,Knihovna Sociálních problémů
123,68,113,Společnost pro sociální bádání,Sociologická knihovna MSS
124,68,123,Společnost pro sociální bádání,Kategorie:Vědecké společnosti a spolky
125,70,45,Acta Universitatis Palackianae Olomucensis – Facultas Philosophica – Sociologica et Andragogica,Palackého univerzita v Olomouci
126,71,83,Athenaeum,Naše doba
127,71,124,Athenaeum,Kategorie:Vědecká a odborná periodika
128,74,76,Česká mysl,Filosofický časopis
129,74,85,Česká mysl,Nová mysl
130,75,15,Data a výzkum – SDA info,Sociologický ústav AV ČR
131,76,85,Filosofický časopis,Nová mysl
132,78,15,"Gender, rovné příležitosti, výzkum",Sociologický ústav AV ČR
133,79,10,Historická demografie,Etnologický ústav AV ČR
134,79,15,Historická demografie,Sociologický ústav AV ČR
135,79,39,Historická demografie,Karlova univerzita v Praze
136,80,39,Historická sociologie,Karlova univerzita v Praze
137,82,39,Lidé města,Karlova univerzita v Praze
138,83,124,Naše doba,Kategorie:Vědecká a odborná periodika
139,84,15,Naše společnost,Sociologický ústav AV ČR
140,87,111,Přehled vědecké a pedagogické práce kateder marxismu-leninismu,Vědecké informace Ústavu marxismu-leninismu pro vysoké školy
141,88,41,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G),Masarykova univerzita v Brně
142,88,99,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G),Sociální studia
143,95,65,Sociální problémy,Masarykova sociologická společnost
144,95,68,Sociální problémy,Společnost pro sociální bádání
145,95,101,Sociální problémy,Sociologická revue
