ID,ID1,ID2,NAME1,NAME2
108,24,64,Fischer Josef Ludvík,Československá sociologická společnost při ČSAV
109,24,65,Fischer Josef Ludvík,Masarykova sociologická společnost
110,24,74,Fischer Josef Ludvík,Česká mysl
111,24,101,Fischer Josef Ludvík,Sociologická revue
112,24,113,Fischer Josef Ludvík,Sociologická knihovna MSS
113,25,42,Foret Miroslav,Mendelova univerzita v Brně
114,25,62,Foret Miroslav,Česká demografická společnost
115,25,114,Foret Miroslav,Sociologická knižnice nakladatelství Svoboda
116,27,39,Foustka Břetislav,Karlova univerzita v Praze
117,27,65,Foustka Břetislav,Masarykova sociologická společnost
118,27,74,Foustka Břetislav,Česká mysl
119,27,83,Foustka Břetislav,Naše doba
120,27,101,Foustka Břetislav,Sociologická revue
121,27,113,Foustka Břetislav,Sociologická knihovna MSS
122,27,118,Foustka Břetislav,Parlament (časopis)
123,28,39,Frič Pavol,Karlova univerzita v Praze
124,30,22,Gabal Ivan,Ústav pro filosofii a sociologii ČSAV
125,30,39,Gabal Ivan,Karlova univerzita v Praze
126,30,104,Gabal Ivan,Sociologický obzor
127,32,18,Gál Fedor,Sportpropag
128,33,4,Galla Karel,Vědecké kolegium filosofie a sociologie ČSAV
129,33,5,Galla Karel,Československá akademie zemědělská
130,33,17,Galla Karel,Sociologický ústav ČSS
131,33,23,Galla Karel,Ústav pro sociální a hospodářskou výchovu ČSS
132,33,28,Galla Karel,Vojenský sociologický kruh
133,33,39,Galla Karel,Karlova univerzita v Praze
134,33,64,Galla Karel,Československá sociologická společnost při ČSAV
135,33,65,Galla Karel,Masarykova sociologická společnost
136,33,101,Galla Karel,Sociologická revue
137,34,68,Geist Bohumil,Společnost pro sociální bádání
138,35,61,Gellner Ernest (Arnošt),Česká asociace pro sociální antropologii
139,37,41,Hájek Mojmír,Masarykova univerzita v Brně
140,37,65,Hájek Mojmír,Masarykova sociologická společnost
141,38,39,Hampl Martin,Karlova univerzita v Praze
142,39,101,Hanáček Jaroslav,Sociologická revue
143,40,39,Havelka Miloš,Karlova univerzita v Praze
144,40,103,Havelka Miloš,Sociologický časopis / Czech Sociological Review
145,41,40,Hirner Alexander,Komenského univerzita v Bratislavě
146,41,56,Hirner Alexander,Vysoká škola politická a sociální v Praze
147,42,37,Hník František Maria,Husova československá evangelická teologická fakulta v Praze
148,45,15,Huláková Marie,Sociologický ústav AV ČR
149,45,16,Huláková Marie,Sociologický ústav ČSAV
150,45,22,Huláková Marie,Ústav pro filosofii a sociologii ČSAV
151,45,64,Huláková Marie,Československá sociologická společnost při ČSAV
152,46,5,Chalupný Emanuel,Československá akademie zemědělská
153,46,17,Chalupný Emanuel,Sociologický ústav ČSS
154,46,36,Chalupný Emanuel,České vysoké učení technické v Praze
155,46,41,Chalupný Emanuel,Masarykova univerzita v Brně
156,46,47,Chalupný Emanuel,Svobodná škola politických nauk v Praze
157,46,48,Chalupný Emanuel,Ukrajinská svobodná univerzita v Praze
158,46,52,Chalupný Emanuel,Vojenská politická akademie Klementa Gottwalda v Praze
159,46,65,Chalupný Emanuel,Masarykova sociologická společnost
160,46,73,Chalupný Emanuel,Časopis Svobodné školy politických nauk v Praze
161,46,96,Chalupný Emanuel,Sociální revue
162,46,101,Chalupný Emanuel,Sociologická revue
163,46,113,Chalupný Emanuel,Sociologická knihovna MSS
164,47,4,Charvát František,Vědecké kolegium filosofie a sociologie ČSAV
165,47,15,Charvát František,Sociologický ústav AV ČR
166,47,22,Charvát František,Ústav pro filosofii a sociologii ČSAV
167,47,64,Charvát František,Československá sociologická společnost při ČSAV
168,47,114,Charvát František,Sociologická knižnice nakladatelství Svoboda
